shap_current_ratio,shap_quick_ratio,shap_cash_ratio,shap_roa,shap_roe,shap_net_debt_to_total_capital,shap_asset_turnover,shap_zscore_nonmanufacturing,shap_current_ratio_delta,shap_quick_ratio_delta,shap_cash_ratio_delta,shap_roa_delta,shap_roe_delta,shap_net_debt_to_total_capital_delta,shap_asset_turnover_delta,shap_zscore_nonmanufacturing_delta,company_name
1.108565090891525,0.0,0.2570916443858308,0.0,0.0005730738722612008,0.0,1.024353875589047,0.4617290653461475,-0.8726088899590997,1.4953949528739086,0.42435582352299867,0.0,0.0,0.05474038839246811,0.14687170927966875,0.0,Titijaya Land Bhd
1.4706189826542402,-0.44371958346293017,0.94968002258055,-0.41164062370736193,0.0,0.0,0.9219406823194485,0.4964648279598401,-0.6166406561486084,1.1916613564492502,0.0,0.0,0.0,0.31189266646509434,0.0,0.19682940477309926,JAKS Resources Bhd
1.7674702943143377,0.0,0.09653679418267845,0.0,0.0,0.0,1.0603846673417863,0.32311653001664303,-1.2204510463922218,0.9382530030087181,0.08940120593644751,0.3839341409960344,0.0,0.2153696884829951,0.2656821516503557,0.0,Analabs Resources Bhd
1.3038340442203566,0.0,0.5093314244220194,0.0,0.0,0.0,0.5582443386404697,0.8101330113541022,-0.5245556105230103,0.6820272063286357,0.0,0.009511810793681876,0.0,0.15846086115696853,0.30584962361703777,0.046347461547165555,Perak Corporation Bhd
0.9120434158157926,0.0,0.6913204539508313,-0.34745437570627635,0.0,0.0,0.8746138091684935,0.8972559466096863,-1.1916855173633838,1.5205658684345753,0.0,0.0,0.0,0.0809442154752143,0.6619023383891084,-0.25303601157507316,Mudajaya Group Bhd
0.678220758395193,0.0,0.0,0.0,0.224027897053694,0.0,0.48783372422764265,0.6189325394299594,0.0,0.8746449967087777,0.07419211009633209,0.09605039326007762,0.0,0.46396306099186435,0.663401591041114,-0.3384201751522939,Bertam Alliance Bhd
0.8694191885045004,-0.9251448744128903,0.7920207113626998,0.0,0.0,0.0,0.6963836456888389,0.5229392090468855,-0.7874015084089222,1.707627882101704,0.0,0.0,0.0,0.16966102126879912,0.6377124118968324,0.15893874879883452,PLS Plantations Bhd
0.5739232555897461,0.0,0.8200632988501092,0.0,0.0,0.16824880262416353,0.9078053111833958,0.2885932571743229,-1.0862898775117458,1.4973172376661013,0.0,0.1862242523403496,0.0,0.0,0.5793963776981483,-0.1794620924687249,KLCCP Stapled Group
1.7823555206989672,0.0,0.8417848096863054,0.0,0.0,0.0,1.1380414269928316,0.41643890325798605,-1.421921410170633,0.7403049648355913,0.17817029326467873,0.0,0.0,0.07436181205841992,0.24932193437265487,-0.2762746970334309,Atrium Real Estate Investment Trust
0.0,0.8810964469592177,0.7689602824234268,-0.5264591251868165,0.15172551975301693,0.13170974280907677,0.0,0.0,0.0,0.9188914470305468,0.48039202620475724,0.0,0.0,0.27432863410636255,0.5733640072235069,0.06087008025660943,MQ Technology Bhd
0.7960692106949363,0.0,1.1758500328505619,0.0,0.0,0.17688046394824805,0.3918072754313659,0.3351466456506447,0.0,0.5442581113621283,0.32009921299299904,0.0,-0.5377469477678485,0.22877805418270866,0.23906439385841008,0.0,Seacera Group Bhd
2.0137135194755955,0.0,0.5528074734274441,0.3584746865537339,0.32001011703711657,0.0,0.5042341142042508,0.4290235416214676,-2.2848096775545845,1.2522665082589954,0.4317287983196463,0.0272704639015049,0.0,0.0,0.0,0.0,Al-Salam Real Estate Investment Trust
1.4499837354155893,-0.704543540963258,0.0,0.0,0.0,0.05531662614789607,0.12682460441580057,0.5834153785994649,0.0,0.8451473654755537,0.19730786392370042,0.0,0.0,0.8793486956027038,-1.0771766466670483,1.164064549941803,AE Multi Holdings Bhd
2.230657938586664,-1.2779279118396292,0.8057210423234762,-0.2474488688028126,0.0,0.0,0.5764902468263833,0.6418657483830857,-0.28946945132771695,0.764364870520087,0.0,0.0,0.0,0.0,0.13701955254417547,0.14653961590835038,YTL Hospitality REIT
0.4083324548454053,0.1831468871909281,0.20244788165557553,0.0,0.0,0.34073924279230305,0.547729471790968,0.0,0.0,0.5278897192117534,0.0,0.1268560366561946,0.0,0.2774006145252685,0.5131385774777594,0.30664876842823846,Straits Energy Resources Bhd
0.2022503750178567,0.0974578574547266,0.19552461654802464,0.0,0.0,0.2181051105663772,0.4423104930518176,0.017229469881486548,0.0,0.8294331596167402,0.38674270767197577,0.0,0.0,0.41201644700956197,0.586283566696868,0.0,NI Hsin Group Bhd
